id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
56161956,21e1dd81-2c2c-4dde-b58d-87c266b295d5,2020-04-22T07:54:21-06:00,2020-04-22,2020-04-22 13:54:21 UTC,UTC,2155042,roach_hunter,,2020-08-11 20:46:46 UTC,2020-09-26 21:03:22 UTC,research,,https://www.inaturalist.org/observations/56161956,https://inaturalist-open-data.s3.amazonaws.com/photos/89477618/medium.jpeg,,"",,2,0,false,333,Parker,39.5,-104.76,,,,,,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
56168801,603bc3d4-8532-41f4-b7b0-f56a0dd35ebe,Tue Aug 11 2020 16:09:07 GMT-0600 (MDT),2020-08-11,2020-08-11 22:09:07 UTC,Mountain Time (US & Canada),2202916,cassie113,Cassie Van Slyke,2020-08-11 22:09:50 UTC,2024-12-11 16:43:00 UTC,research,,https://www.inaturalist.org/observations/56168801,https://static.inaturalist.org/photos/89514719/medium.jpg,,"",,2,0,false,3,"Rocky Mountain National Park, Granby, CO, US",40.2368921182,-105.7937315573,10,,,,10,,,false,,,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904
56186114,ca21d246-e04b-46d5-8f1a-5179adabd3a1,2020/08/11 11:02 AM UTC,2020-08-11,,UTC,747012,garygrube,"",2020-08-12 02:03:37 UTC,2025-05-08 03:23:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56186114,https://inaturalist-open-data.s3.amazonaws.com/photos/89519304/medium.jpg,,"","",3,0,false,,"Lake County, CO, USA",39.299652,-106.477132,3,,,,3,,open,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
56193384,2a42d4f8-c8e1-432d-9512-a117991ce651,Sat Jul 11 2020 13:03:21 GMT-0400 (EDT),2020-07-11,2020-07-11 17:03:21 UTC,Eastern Time (US & Canada),2320247,drewluke13,,2020-08-12 04:03:41 UTC,2025-05-08 03:23:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56193384,https://inaturalist-open-data.s3.amazonaws.com/photos/89532878/medium.jpg,,"",,2,0,false,3,"Pitkin County, US-CO, US",39.0782684677,-107.0021332364,97,,,,97,,open,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
56195251,4e2cd7dd-0945-4589-bd9e-1dfa58fa2086,Tue Aug 11 2020 19:15:58 GMT-0600 (MDT),2020-08-11,2020-08-12 01:15:58 UTC,Mountain Time (US & Canada),2842379,jt30,J T,2020-08-12 04:43:56 UTC,2020-08-12 11:28:48 UTC,research,,https://www.inaturalist.org/observations/56195251,https://static.inaturalist.org/photos/89535988/medium.jpg,,"",,1,0,false,3,"South Platte River, Littleton, CO, US",39.480295,-105.11856117,4,,,,4,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
56330733,d1c92297-3b6a-4bc8-b087-52d564291cfb,2020-08-13 10:06:22 AM MDT,2020-08-13,2020-08-13 16:06:22 UTC,Mountain Time (US & Canada),259150,gwentenney,Gwen Tenney,2020-08-13 16:12:22 UTC,2025-06-04 03:48:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56330733,https://inaturalist-open-data.s3.amazonaws.com/photos/89761214/medium.jpeg,,"",Found dead in the ditch,2,0,false,2,"Boulder, CO 80303, USA",40.0100927778,-105.2026191667,,,,,,,open,false,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
56477058,cbafaf47-1d02-4267-ab87-9ac6e620d2e4,Fri Aug 14 2020 16:15:43 GMT-0600 (MDT),2020-08-14,2020-08-14 22:15:43 UTC,Mountain Time (US & Canada),3373102,mxpunk64,,2020-08-15 02:48:05 UTC,2020-09-26 17:40:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56477058,https://inaturalist-open-data.s3.amazonaws.com/photos/90006266/medium.jpg,,"",,2,0,false,3,"Jefferson, CO, US",39.33435,-105.87182,68,,,,68,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
56499308,1ec09232-4d7d-4b16-b584-bd6d5d64524e,Sun Aug 09 2020 07:23:26 GMT-0500 (CDT),2020-08-09,2020-08-09 07:23:26 UTC,UTC,2887011,hmjones,,2020-08-15 11:01:32 UTC,2020-09-26 17:40:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56499308,https://inaturalist-open-data.s3.amazonaws.com/photos/90044040/medium.jpg,,"",,4,0,false,3,"Pike and San Isabel National Forests, Lake George, CO, US",39.0168610304,-105.5111981704,83188,,,,83188,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
56699684,9deeb688-709b-4b70-9e3c-d3d8b63031d2,Sun Aug 16 2020 12:15:41 GMT-0600 (MDT),2020-08-16,2020-08-16 18:15:41 UTC,Mountain Time (US & Canada),1203945,hybog,,2020-08-17 01:10:39 UTC,2025-05-08 03:22:18 UTC,research,,https://www.inaturalist.org/observations/56699684,https://static.inaturalist.org/photos/90632431/medium.jpg,,"",Sand creek cut-mutt.  Still delicious!!,3,0,false,3,"Great Sand Dunes National Preserve, Moffat, CO, US",37.94143333,-105.528855,10,,,,10,,open,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
56741838,c74c9f44-5390-4dbb-b0b3-0c5585555933,Sun Aug 16 2020 17:06:18 GMT-0600 (MDT),2020-08-16,2020-08-16 23:06:18 UTC,Mountain Time (US & Canada),32433,rgorcik,Bob Gorcik,2020-08-17 14:20:04 UTC,2025-05-15 02:55:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56741838,https://inaturalist-open-data.s3.amazonaws.com/photos/90444776/medium.jpg,,"",,3,0,false,3,"Rocky Mountain National Park, Estes Park, CO, US",40.30911667,-105.66139167,12,,,,12,,,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
56792630,6e96a86e-318d-487b-b41c-61e56cf2ccc8,Tue Jul 21 2020 21:03:55 GMT-0500 (CDT),2020-07-21,2020-07-21 21:03:55 UTC,UTC,2742132,cooperfamily01,,2020-08-17 23:39:06 UTC,2020-08-18 11:29:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56792630,https://inaturalist-open-data.s3.amazonaws.com/photos/90530393/medium.jpg,,"",,1,0,false,3,"Roaring Fork Club, Basalt, CO, US",39.355736069,-107.0156592617,1103,,,,1103,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
56795910,f234540a-0d4b-4417-a083-99a1016eae4a,Thu Jul 23 2020 10:54:04 GMT-0500 (CDT),2020-07-23,2020-07-23 10:54:04 UTC,UTC,3479115,michbruv127,,2020-08-18 00:16:57 UTC,2025-06-03 22:03:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56795910,https://inaturalist-open-data.s3.amazonaws.com/photos/90536343/medium.jpg,,"",Caught this nice little guy fly fishing on Archuleta creek,3,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.5283035324,-106.8154256532,102,,,,102,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
56796547,418242b7-6de6-4325-9024-a25c5460eaf9,Tue Aug 04 2020 13:21:56 GMT-0500 (CDT),2020-08-04,2020-08-04 13:21:56 UTC,UTC,3479115,michbruv127,,2020-08-18 00:24:06 UTC,2020-09-26 17:39:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56796547,https://inaturalist-open-data.s3.amazonaws.com/photos/90537434/medium.jpg,,"",Nice brown trout on the fly,3,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.5882570734,-106.7312578017,53,,,,53,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
56796657,3fa463ba-aee1-49a0-9616-88e2add776ee,Thu Jul 23 2020 17:23:12 GMT-0500 (CDT),2020-07-23,2020-07-23 17:23:12 UTC,UTC,3479115,michbruv127,,2020-08-18 00:25:31 UTC,2025-07-31 00:08:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56796657,https://inaturalist-open-data.s3.amazonaws.com/photos/90537669/medium.jpg,,"",Tiny little brookie,3,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.52323667,-106.82790333,10,,,,10,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
56796904,768669a2-231f-4caf-bb58-d299426fdd74,Fri Jul 31 2020 19:02:33 GMT-0500 (CDT),2020-07-31,2020-07-31 19:02:33 UTC,UTC,3479115,michbruv127,,2020-08-18 00:27:53 UTC,2020-08-18 02:15:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56796904,https://inaturalist-open-data.s3.amazonaws.com/photos/90537982/medium.jpg,,"",Nice little rainbow on the fly rod in the Rio grande,1,0,false,3,"South Fork Rio Grande, South Fork, CO, US",37.6306837618,-106.6748023249,118,,,,118,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
56798116,3f8511e6-9277-4df2-8055-f7cd1e024166,Sun Jul 19 2020 18:50:22 GMT-0500 (CDT),2020-07-19,2020-07-19 18:50:22 UTC,UTC,3479115,michbruv127,,2020-08-18 00:39:24 UTC,2020-08-18 13:51:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56798116,https://inaturalist-open-data.s3.amazonaws.com/photos/90539729/medium.jpg,,"",Absolutely massive rainbow trout,2,0,false,3,"Rio Grande National Forest, Creede, CO, US",37.76815333,-107.18271667,4,,,,4,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
56800491,93fea7a9-b2cb-4470-ae86-5251f56f4cb6,Tue Jul 21 2020 09:28:28 GMT-0500 (CDT),2020-07-21,2020-07-21 09:28:28 UTC,UTC,3479115,michbruv127,,2020-08-18 01:10:58 UTC,2021-07-28 08:09:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56800491,https://inaturalist-open-data.s3.amazonaws.com/photos/90543527/medium.jpg,,"",Beautiful brown trout,3,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.5888090858,-106.730807557,57,,,,57,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
56800608,e9186fe3-c4d2-454f-9a8a-831d6035253e,Thu Jul 23 2020 17:55:19 GMT-0500 (CDT),2020-07-23,2020-07-23 17:55:19 UTC,UTC,3479115,michbruv127,,2020-08-18 01:12:44 UTC,2025-07-31 00:08:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56800608,https://inaturalist-open-data.s3.amazonaws.com/photos/90543750/medium.jpg,,"",I love fly fishing for brook trout,2,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.523045,-106.829705,99,,,,99,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
56800680,0e6accce-2086-4df2-aa6e-93b7941e16a8,Thu Jul 23 2020 11:08:06 GMT-0500 (CDT),2020-07-23,2020-07-23 11:08:06 UTC,UTC,3479115,michbruv127,,2020-08-18 01:13:43 UTC,2025-07-31 00:08:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56800680,https://inaturalist-open-data.s3.amazonaws.com/photos/90543857/medium.jpg,,"",Smallest trout I’ve ever caught😂 the fly is bigger around than his head🎣😂,2,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.52063,-106.833725,3118,,,,3118,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
56800748,d41c3c23-fcd0-491d-9807-9dfa6a8ce117,Thu Jul 23 2020 11:01:06 GMT-0500 (CDT),2020-07-23,2020-07-23 11:01:06 UTC,UTC,3479115,michbruv127,,2020-08-18 01:15:03 UTC,2025-07-31 00:08:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56800748,https://inaturalist-open-data.s3.amazonaws.com/photos/90543996/medium.jpg,,"",Super dark little female brookie,2,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.52061333,-106.83377833,425,,,,425,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
56800905,c2ad1664-abdf-4a0c-9497-5bbafc0d10f3,Tue Jul 21 2020 18:27:26 GMT-0500 (CDT),2020-07-21,2020-07-21 18:27:26 UTC,UTC,3479115,michbruv127,,2020-08-18 01:17:06 UTC,2021-07-28 08:08:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56800905,https://inaturalist-open-data.s3.amazonaws.com/photos/90544282/medium.jpg,,"","Personal best brown trout, #flyfishing",3,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.5886595028,-106.7306863571,16,,,,16,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
56801040,4b082980-7298-449e-9410-49d629246758,Wed Jul 22 2020 18:04:13 GMT-0500 (CDT),2020-07-22,2020-07-22 18:04:13 UTC,UTC,3479115,michbruv127,,2020-08-18 01:18:56 UTC,2021-07-28 08:08:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56801040,https://inaturalist-open-data.s3.amazonaws.com/photos/90544558/medium.jpg,,"",Beautiful brown trout on the 🎣 flyrod,3,0,false,3,"Rio Grande National Forest, South Fork, CO, US",37.5881808844,-106.7312483425,32,,,,32,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
56802998,af46bef5-0bc6-4485-ac75-6bcc8a2ed332,Mon Aug 17 2020 21:40:37 GMT-0400 (EDT),2020-08-17,2020-08-18 01:40:37 UTC,Eastern Time (US & Canada),589165,shannon94,Shannon Matzke,2020-08-18 01:43:04 UTC,2020-08-18 11:12:11 UTC,research,,https://www.inaturalist.org/observations/56802998,https://static.inaturalist.org/photos/90548256/medium.jpg,,"",,1,0,false,3,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Nederland, CO, US",39.9464585402,-105.5564349777,140530,,,,140530,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
57057082,211b0fb1-76d8-4bb0-95ee-ff82d152c5f0,2019/12/19 10:05 AM PST,2019-12-19,2019-12-19 18:05:00 UTC,Pacific Time (US & Canada),448304,passiflora4,"",2020-08-20 19:49:35 UTC,2025-07-31 00:08:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57057082,https://inaturalist-open-data.s3.amazonaws.com/photos/90977751/medium.jpeg,,"",,2,0,false,,"Garfield County, CO, USA",39.6014122665,-107.1917255265,43,,,,43,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
57081500,15cdeceb-44d6-4753-acae-e8f94ff738b9,Fri Jul 24 2020 19:57:55 GMT-0500 (CDT),2020-07-24,2020-07-24 19:57:55 UTC,UTC,3198321,sambo512,,2020-08-21 00:45:44 UTC,2025-07-31 00:08:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57081500,https://inaturalist-open-data.s3.amazonaws.com/photos/91020636/medium.jpg,,"","Caught in shallow creek upriver in Colorado 
",3,0,false,3,"Ruxton Ave, Manitou Springs, CO, US",38.85678,-104.92842833,16,,,,16,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
57092632,9fd5b96f-b537-4153-9a31-98e9f20528f0,2020/08/10 12:30 PM PDT,2020-08-10,2020-08-10 19:30:00 UTC,Pacific Time (US & Canada),26610,anudibranchmom,Robin Gwen Agarwal,2020-08-21 03:15:52 UTC,2025-07-07 21:32:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57092632,https://inaturalist-open-data.s3.amazonaws.com/photos/91038601/medium.jpg,,"",,1,0,false,,"Jackson County, CO, USA",40.5020866667,-105.9688666667,,,,,,,,false,,,Pacific Salmons and Trouts,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522
57092670,5eb15dfc-9489-47e6-bb54-b07cdf566234,2020/08/10 1:09 PM PDT,2020-08-10,2020-08-10 20:09:00 UTC,Pacific Time (US & Canada),26610,anudibranchmom,Robin Gwen Agarwal,2020-08-21 03:15:59 UTC,2025-07-07 21:32:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57092670,https://inaturalist-open-data.s3.amazonaws.com/photos/91038813/medium.jpg,,"",,1,0,false,,"Jackson County, CO, USA",40.500355,-105.97034,,,,,,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
57186923,ff6efcc7-8907-4166-b650-793035c069df,Mon Aug 03 2020 21:55:52 GMT-0500 (CDT),2020-08-03,2020-08-04 02:55:52 UTC,Central Time (US & Canada),485367,needsnature,Heather,2020-08-22 03:32:29 UTC,2024-12-10 21:46:46 UTC,research,,https://www.inaturalist.org/observations/57186923,https://static.inaturalist.org/photos/91197206/medium.jpg,,"",,3,1,false,3,"Rio Grande National Forest, Antonito, CO, US",37.3506442139,-106.5275213071,48,,,,48,,,false,,,Rocky Mountain Cutbow,Oncorhynchus mykiss × virginalis,Rocky Mountain Cutbow,Actinopterygii,1529905
57188328,067a1b6a-c7ef-4e12-bab1-d15456ea9415,2020-08-21 7:27:53 PM MDT,2020-08-21,2020-08-22 01:27:53 UTC,Mountain Time (US & Canada),1481478,mhughes26,Matthew L. Hughes,2020-08-22 03:59:39 UTC,2024-12-10 21:46:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57188328,https://inaturalist-open-data.s3.amazonaws.com/photos/91326534/medium.jpeg,,"",,1,0,false,2,"Larimer County, US-CO, US",40.7919118,-105.56611891,4,,,,4,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
57188338,f3a9e47e-7cfd-4ce8-a0f2-5bb9c82da3d9,2020-08-21 8:07:36 PM MDT,2020-08-21,2020-08-22 02:07:36 UTC,Mountain Time (US & Canada),1481478,mhughes26,Matthew L. Hughes,2020-08-22 03:59:57 UTC,2023-11-07 03:53:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57188338,https://inaturalist-open-data.s3.amazonaws.com/photos/91199694/medium.jpeg,,"",,3,0,false,2,"Larimer County, US-CO, US",40.79190841,-105.56613749,3,,,,3,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
57274180,dafc89c1-6c34-4ec2-9115-e1e21158a2ac,Tue Aug 11 2020 17:07:42 GMT-0600 (MDT),2020-08-11,2020-08-11 23:07:42 UTC,Mountain Time (US & Canada),2842379,jt30,J T,2020-08-22 22:46:09 UTC,2020-08-23 00:14:59 UTC,research,,https://www.inaturalist.org/observations/57274180,https://static.inaturalist.org/photos/91340744/medium.jpg,,"",,3,0,false,3,"South Platte River, Littleton, CO, US",39.46494167,-105.13300283,4,,,,4,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
57287387,b3018db7-3284-42a6-b18d-1ab2089da8bf,Sat Aug 22 2020 13:59:27 GMT-0600 (MDT),2020-08-22,2020-08-22 19:59:27 UTC,Mountain Time (US & Canada),1491499,prickly_sculpin,"",2020-08-23 01:17:45 UTC,2024-07-30 02:05:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57287387,https://static.inaturalist.org/photos/91646065/medium.jpg,,"",,2,0,false,3,"San Juan River, Pagosa Springs, CO, US",37.26789167,-107.00249445,4,,,,4,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
57296918,2c4b63ac-c5ac-4f0a-8b90-e16f9ed84bba,Sat Aug 22 2020 22:47:57 GMT-0400 (EDT),2020-08-22,2020-08-23 02:47:57 UTC,Eastern Time (US & Canada),783015,benscoyvan,,2020-08-23 03:33:22 UTC,2025-05-15 02:55:07 UTC,research,,https://www.inaturalist.org/observations/57296918,https://static.inaturalist.org/photos/91379656/medium.jpg,,"",,3,0,false,3,"White River National Forest, Basalt, CO, US",39.4277001115,-106.4770287631,2583,,,,2583,,,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
57296954,642359c9-b2fb-4157-8439-ea2182d05598,Sat Aug 22 2020 22:43:27 GMT-0400 (EDT),2020-08-22,2020-08-23 02:43:27 UTC,Eastern Time (US & Canada),783015,benscoyvan,,2020-08-23 03:33:56 UTC,2025-07-31 00:08:51 UTC,research,,https://www.inaturalist.org/observations/57296954,https://static.inaturalist.org/photos/91379772/medium.jpg,,"",,3,0,false,3,"White River National Forest, Basalt, CO, US",39.4378331081,-106.4907979762,3091,,,,3091,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
57301796,c6e1e449-d6f5-4531-a632-47a038eaf111,Fri Aug 14 2020 09:25:18 GMT-0500 (CDT),2020-08-14,2020-08-14 09:25:18 UTC,UTC,1291005,ryanfuller,Ryan Fuller,2020-08-23 05:11:50 UTC,2025-07-31 00:08:50 UTC,research,,https://www.inaturalist.org/observations/57301796,https://static.inaturalist.org/photos/91388654/medium.jpg,,"",,5,0,false,3,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Bellvue, CO, US",40.5496040651,-105.6332128793,106,,,,106,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
57340502,7a2109cb-57ef-49ee-b3ae-833089a6b8da,2020/08/22 3:35 PM MDT,2020-08-22,2020-08-22 21:35:00 UTC,Mountain Time (US & Canada),1842498,okbirdman,Richard Hasegawa,2020-08-23 15:38:50 UTC,2024-12-11 01:41:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57340502,https://inaturalist-open-data.s3.amazonaws.com/photos/91452277/medium.jpeg,,"",Immediately returned to water,6,2,false,,"Silverthorne, CO, USA",39.6260638889,-106.0665138889,65,,,,65,,open,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
57402044,7f6f7830-994a-4c50-b038-369db6e83ba6,2020/08/23 12:30 PM CDT,2020-08-23,2020-08-23 17:30:00 UTC,Central Time (US & Canada),1842498,okbirdman,Richard Hasegawa,2020-08-24 01:01:23 UTC,2025-08-01 04:54:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57402044,https://inaturalist-open-data.s3.amazonaws.com/photos/91554568/medium.jpeg,,"",,2,0,false,,"Blue Lakes, Colorado 80424, USA",39.3856091,-106.1044355,1306,,,,1306,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
57553714,51c07e28-7aee-48c4-9448-d4d3052de62c,Fri Jul 31 2020 15:16:41 GMT-0600 (MDT),2020-07-31,2020-07-31 21:16:41 UTC,Mountain Time (US & Canada),2691208,tomblackhurst,Tom Blackhurst,2020-08-25 16:06:08 UTC,2025-05-15 02:54:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57553714,https://static.inaturalist.org/photos/91811660/medium.jpg,,"",,2,0,false,3,"Pike and San Isabel National Forests, Gardner, CO, US",37.59493667,-105.48941167,10,,,,10,,open,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
57580787,1d91874f-6c49-45c2-aae5-780ca7cc0028,2020-07-13T22:33:37-04:00,2020-07-14,2020-07-14 02:33:37 UTC,UTC,3496373,kevinjehl,,2020-08-25 20:51:57 UTC,2023-11-07 03:53:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57580787,https://inaturalist-open-data.s3.amazonaws.com/photos/91858128/medium.jpeg,,"",,4,0,false,333,Estes Park,40.3559783471,-105.5973238292,110,,,,110,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
57590468,5486daf8-1937-4708-8580-e6cea565cc1d,Tue Oct 15 2019 12:50:48 GMT-0600 (MDT),2019-10-15,2019-10-15 18:50:48 UTC,Mountain Time (US & Canada),1545808,paulbradford,,2020-08-25 22:49:15 UTC,2020-09-26 17:23:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57590468,https://inaturalist-open-data.s3.amazonaws.com/photos/91875285/medium.jpg,,"",,4,0,false,3,"Colorado River, Kremmling, CO, US",40.056040404,-106.1806720943,277,,,,277,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
57647765,4f05081e-b488-456d-9282-d442c125aab0,Wed Aug 05 2020 16:22:38 GMT-0600 (MDT),2020-08-05,2020-08-05 22:22:38 UTC,Mountain Time (US & Canada),3519498,claycomb33,,2020-08-26 16:08:28 UTC,2023-11-07 03:53:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57647765,https://inaturalist-open-data.s3.amazonaws.com/photos/91974532/medium.jpg,,"",,4,0,false,3,"Bellvue, CO, US",40.8305358859,-105.8894775905,3989,,,,3989,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
57654177,9574861a-3e52-47ce-a4eb-4d10af5feaa9,Thu May 21 2020 20:59:29 GMT-0400 (EDT),2020-05-21,2020-05-22 00:59:29 UTC,Eastern Time (US & Canada),3514838,alainastjohn,,2020-08-26 17:19:11 UTC,2020-08-26 18:28:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57654177,https://inaturalist-open-data.s3.amazonaws.com/photos/91985296/medium.jpg,,"",,2,0,false,3,"Dillon Reservoir, Dillon, CO, US",39.57146333,-106.05032217,50,,,,50,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
57654306,db593874-5450-4d20-875d-b3e5f96fdf23,Fri Jun 05 2020 15:49:25 GMT-0400 (EDT),2020-06-05,2020-06-05 19:49:25 UTC,Eastern Time (US & Canada),3514838,alainastjohn,,2020-08-26 17:20:04 UTC,2025-05-15 02:54:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57654306,https://inaturalist-open-data.s3.amazonaws.com/photos/91985438/medium.jpg,,"",,2,0,false,3,"White River National Forest, Breckenridge, CO, US",39.406075,-106.16324717,12,,,,12,,open,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
57764765,c1b1c73f-15fe-4d8e-a0a3-977f0596b453,Thu Aug 13 2020 14:30:56 GMT-0700 (PDT),2020-08-13,2020-08-13 21:30:56 UTC,Pacific Time (US & Canada),3522208,sodabirdie,Soda Birdie,2020-08-27 19:40:51 UTC,2020-08-27 21:11:01 UTC,research,,https://www.inaturalist.org/observations/57764765,https://static.inaturalist.org/photos/92168663/medium.jpg,,"",,2,0,false,3,"Boulder, CO, US",39.9388307692,-105.3452751649,22,,,,22,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
